Place,Crop_Name,Year,Area_Planted,Total_production,Rainfall,Humidity,Temperature,Pesticides,Soil_ph,N,P,K
Beitbridge,Soybeans,2010,322641,18489,250,75.00539324,26,6283.85,7.641116569,123,44,21
Beitbridge,Wheat,2010,323502,7336,250,77.90621048,26,6283.85,6.470135478,112,49,25
Beitbridge,Wheat,2010,324363,7336,250,82.8597549,22,6283.85,7.091992365,119,44,15
Beitbridge,Maize,2011,325224,49864,250,82.50257909,25,10656.6,6.520403794,130,59,19
Beitbridge,Maize,2011,326086,49864,250,76.17851932,22,10656.6,6.127939628,127,53,24
Beitbridge,Potatoes,2011,326947,167176,250,76.59175937,24,10656.6,7.994679507,134,52,18
Beitbridge,Potatoes,2011,327808,167176,250,76.53237965,25,10656.6,7.524707577,109,36,18
Beitbridge,"Rice, paddy",2011,328670,37152,250,83.03878838,24,10656.6,7.827877818,100,48,17
Beitbridge,"Rice, paddy",2011,329531,37152,250,76.7433897,24,10656.6,6.436691764,132,52,19
Beitbridge,Sorghum,2011,330392,13000,250,77.91757121,25,10656.6,5.907930899,102,37,25
Beitbridge,Sorghum,2011,331253,13000,250,80.3509046,23,10656.6,6.135025006,111,39,22
Beitbridge,Soybeans,2011,332115,19001,250,78.71555832,23,10656.6,6.044556594,117,51,15
Beitbridge,Soybeans,2011,332976,19001,250,80.41198458,23,10656.6,7.59781958,136,36,24
Beitbridge,Wheat,2011,333837,16609,250,83.91902605,24,10656.6,6.691268104,134,56,18
Beitbridge,Wheat,2011,334699,16609,250,81.56641891,25,10656.6,6.175492306,112,54,15
Beitbridge,Maize,2012,335560,51877,250,81.97904282,26,8674.58,7.272316209,105,56,15
Beitbridge,Maize,2012,336421,51877,250,80.04662756,26,8674.58,5.801047545,140,45,15
Beitbridge,Potatoes,2012,337282,165927,250,81.69801729,24,8674.58,6.757457943,126,46,25
Beitbridge,Potatoes,2012,338144,165927,250,76.47039772,23,8674.58,6.983395573,106,49,24
Beitbridge,"Rice, paddy",2012,339005,37712,250,76.72621429,24,8674.58,7.976889498,121,53,19
Beitbridge,"Rice, paddy",2012,339866,37712,250,76.75768356,23,8674.58,6.558902588,108,60,17
Beitbridge,Sorghum,2012,340727,2750,250,77.7293114,25,8674.58,7.979090365,116,56,17
Beitbridge,Sorghum,2012,341589,2750,250,82.44777468,23,8674.58,7.903528673,100,52,19
Beitbridge,Soybeans,2012,342450,20128,250,77.85055621,26,8674.58,6.73210948,129,43,16
Beitbridge,Soybeans,2012,343311,20128,250,82.82904143,22,8674.58,6.691690476,118,44,23
Beitbridge,Wheat,2012,344173,7929,250,78.51206972,25,8674.58,7.839849298,117,43,25
Beitbridge,Wheat,2012,345034,7929,250,84.16855231,26,8674.58,6.61448588,126,37,21
Beitbridge,Maize,2013,345895,52779,250,75.40989245,22,8738.38,7.456971816,120,48,16
Beitbridge,Maize,2013,346756,52779,250,77.52425987,24,8738.38,7.2942193,102,45,16
Beitbridge,Potatoes,2013,347618,181522,250,81.83896111,22,8738.38,7.762647875,131,56,20
Beitbridge,Potatoes,2013,348479,181522,250,80.13456404,24,8738.38,6.363406102,114,40,17
Beitbridge,"Rice, paddy",2013,349340,38500,250,82.68738535,23,8738.38,7.63737841,101,37,18
Beitbridge,"Rice, paddy",2013,350202,38500,250,78.63388824,23,8738.38,6.200671976,106,46,20
Beitbridge,Sorghum,2013,351063,2258,250,78.58320116,22,8738.38,6.364729934,113,38,20
Beitbridge,Sorghum,2013,351924,2258,250,76.11021529,23,8738.38,6.913678684,102,53,21
Beitbridge,Soybeans,2013,352785,19727,250,75.39752705,25,8738.38,7.766259769,110,39,18
Beitbridge,Soybeans,2013,353647,19727,250,75.77503808,24,8738.38,7.55606399,107,58,15
Beitbridge,Wheat,2013,354508,10762,250,83.86129998,22,8738.38,7.288377241,120,60,15
Beitbridge,Wheat,2013,355369,10762,250,72.24850829,26,8738.38,6.002524871,89,47,38
Beitbridge,Cassava,1990,356230,108498,630,82.94164078,27,3469,6.033485257,60,37,39
Beitbridge,Maize,1990,357092,16591,630,86.8870535,25,3469,7.121933579,63,41,45
Beitbridge,Plantains and others,1990,357953,125000,630,88.16513579,26,3469,6.207459637,86,40,39
Beitbridge,Potatoes,1990,358814,88655,630,72.00460848,24,3469,6.090060478,96,41,40
Beitbridge,"Rice, paddy",1990,359676,30984,630,72.01364411,25,3469,6.346715209,100,35,36
Beitbridge,Sorghum,1990,360537,8473,630,85.08640476,23,3469,6.661957897,63,37,43
Beitbridge,Soybeans,1990,361398,8000,630,88.80391021,24,3469,6.176860192,70,43,40
Beitbridge,Sweet potatoes,1990,362259,99153,630,75.14640198,26,3469,7.251847296,67,55,44
Beitbridge,Wheat,1990,363121,16551,630,83.12053888,25,3469,6.386259978,74,40,40
Beitbridge,Yams,1990,363982,88356,630,71.91711523,25,3469,7.319735475,89,53,44
Beitbridge,Cassava,1991,364843,100000,630,88.36668522,26,3469,6.025028997,74,46,45
Beitbridge,Maize,1991,365705,18321,630,74.68322732,23,3469,6.344751947,89,41,38
Beitbridge,Plantains and others,1991,366566,125000,630,88.95692783,25,3469,7.02777956,60,55,40
Beitbridge,Potatoes,1991,367427,113356,630,70.88259632,25,3469,7.299304715,67,43,38
Beitbridge,"Rice, paddy",1991,368288,38846,630,79.26861738,24,3469,7.014063944,70,38,35
Beitbridge,Sorghum,1991,369150,9572,630,71.4509053,23,3469,7.488014404,74,49,38
Beitbridge,Soybeans,1991,370011,8037,630,81.86171563,26,3469,6.626503893,90,40,39
Beitbridge,Sweet potatoes,1991,370872,109373,630,78.21047693,27,3469,6.239011,82,35,44
Beitbridge,Wheat,1991,371733,18484,630,74.63745355,24,3469,6.742688094,73,45,37
Beitbridge,Yams,1991,372595,80000,630,73.84186449,25,3469,6.588017308,85,53,38
Beitbridge,Cassava,1992,373456,102462,630,72.60512854,23,3469,7.097586415,81,56,36
Beitbridge,Maize,1992,374317,17271,630,79.78725152,27,3469,6.956682743,84,55,38
Beitbridge,Plantains and others,1992,375179,125000,630,74.99739774,23,3469,7.380396262,80,45,42
Beitbridge,Potatoes,1992,376040,92975,630,77.62976013,24,3469,6.176618831,76,54,45
Beitbridge,"Rice, paddy",1992,376901,35362,630,89.89106506,24,3469,6.551130445,76,56,39
Beitbridge,Sorghum,1992,377762,11216,630,80.76238215,26,3469,6.427726565,81,40,45
Beitbridge,Soybeans,1992,378624,8059,630,84.48235878,25,3469,6.740947635,76,44,45
Beitbridge,Sweet potatoes,1992,379485,67531,630,76.2403666,25,3469,6.130136384,69,47,40
Beitbridge,Wheat,1992,380346,19359,630,81.70476368,26,3469,6.667633355,82,40,45
Beitbridge,Yams,1992,381207,74707,630,78.54340987,24,3469,6.186814392,69,57,35
Beitbridge,Cassava,1993,382069,102936,630,87.98329901,24,3469,6.334837865,81,36,38
Beitbridge,Maize,1993,382930,15549,630,78.53037059,25,3469,7.16214284,67,60,38
Beitbridge,Plantains and others,1993,383791,123529,630,74.09956958,23,3469,7.422318499,72,51,40
Beitbridge,Potatoes,1993,384653,117490,630,70.89000744,24,3469,6.768001309,65,39,45
Beitbridge,"Rice, paddy",1993,385514,41483,630,85.72530641,25,3469,6.348441469,78,50,43
Beitbridge,Sorghum,1993,386375,7454,630,83.46409075,24,3469,6.097294061,77,52,41
Beitbridge,Soybeans,1993,387236,8081,630,81.45139295,23,3469,6.14132902,89,52,42
Beitbridge,Sweet potatoes,1993,388098,96271,630,82.85284045,24,3469,7.479248124,62,49,37
Beitbridge,Wheat,1993,388959,13795,630,71.31342851,24,3469,6.509174789,90,48,45
Beitbridge,Yams,1993,389820,67487,630,74.4407048,25,3469,6.57256106,66,47,36
Beitbridge,Cassava,1994,390682,91297,630,76.85691248,26,3469,7.165696848,80,52,39
Beitbridge,Maize,1994,391543,20400,630,77.01222585,25,3469,7.207457208,89,52,45
Beitbridge,Plantains and others,1994,392404,125000,630,82.7015932,23,3469,7.124333547,77,51,44
Beitbridge,Potatoes,1994,393265,97108,630,87.06071115,25,3469,6.463538707,94,37,41
Beitbridge,"Rice, paddy",1994,394127,43559,630,78.62697699,25,3469,6.856833064,75,41,35
Beitbridge,Sorghum,1994,394988,8640,630,80.49172597,26,3469,7.132389299,60,55,36
Beitbridge,Soybeans,1994,395849,8104,630,81.65769588,26,3469,6.235357638,62,56,35
Beitbridge,Sweet potatoes,1994,396710,104396,630,73.35763537,26,3469,6.704273839,84,40,42
Beitbridge,Wheat,1994,397572,22164,630,83.31240346,26,3469,7.433313409,100,56,40
Beitbridge,Yams,1994,398433,74000,630,73.7459581,25,3469,6.109478059,75,56,44
Beitbridge,Cassava,1995,399294,95560,630,78.45959697,23,4607,7.095413294,78,46,42
Beitbridge,Maize,1995,400156,18759,630,81.76904006,26,4607,6.352076783,82,48,36
Beitbridge,Plantains and others,1995,401017,125000,630,87.88255345,23,4607,6.658769991,100,58,41
Beitbridge,Potatoes,1995,401878,96575,630,79.95150917,26,4607,7.051822472,88,50,40
Beitbridge,"Rice, paddy",1995,402739,40000,630,87.81661683,26,4607,7.333143205,67,41,40
Beitbridge,Sorghum,1995,403601,5984,630,80.90424543,27,4607,6.352771037,72,42,43
Beitbridge,Soybeans,1995,404462,8128,630,72.97198375,26,4607,7.124050134,89,40,43
Beitbridge,Sweet potatoes,1995,405323,100712,630,73.19897535,27,4607,6.998787171,89,57,43
Beitbridge,Wheat,1995,406185,21064,630,82.11319791,24,4607,6.537914958,61,41,44
Beitbridge,Yams,1995,407046,69832,630,79.15532398,26,4607,7.171054239,79,45,43
Beitbridge,Cassava,1996,407907,111344,630,88.3313023,25,6344,7.228268228,84,40,43
Beitbridge,Maize,1996,408768,14506,630,76.44048625,25,6344,7.319952206,98,43,35
Beitbridge,Plantains and others,1996,409630,123077,630,74.27607475,23,6344,6.613341343,75,36,44
Beitbridge,Potatoes,1996,410491,75918,630,82.09053379,24,6344,6.096838784,89,58,35
Beitbridge,"Rice, paddy",1996,411352,40000,630,83.20630007,24,6344,6.132570523,91,41,37
Beitbridge,Sorghum,1996,412213,5954,630,84.09985284,26,6344,7.36008498,77,48,36
Beitbridge,Soybeans,1996,413075,8153,630,79.46283115,24,6344,7.321619041,66,58,35
Beitbridge,Sweet potatoes,1996,413936,79880,630,74.89465426,24,6344,7.175170657,62,59,41
Beitbridge,Wheat,1996,414797,20112,630,86.97061481,25,6344,7.299076163,82,35,35
Beitbridge,Yams,1996,415659,59748,630,79.47557931,25,6344,6.842966479,61,41,35
Beitbridge,Cassava,1997,416520,94938,630,82.09281674,25,5172,6.356295568,99,57,38
Beitbridge,Maize,1997,417381,14713,630,76.66724969,23,5172,6.508342839,70,42,43
Beitbridge,Plantains and others,1997,418242,122727,630,89.86454053,24,5172,7.098227926,90,59,35
Beitbridge,Potatoes,1997,419104,70425,630,78.00774772,27,5172,6.310699968,73,43,42
Beitbridge,"Rice, paddy",1997,419965,39724,630,78.20392774,27,5172,7.093328631,67,46,44
Beitbridge,Sorghum,1997,420826,7447,630,81.13449097,25,5172,6.691074249,84,37,42
Beitbridge,Soybeans,1997,421688,8178,630,80.57226761,24,5172,6.187746776,72,41,36
Beitbridge,Sweet potatoes,1997,422549,111359,630,86.20899734,23,5172,6.491506245,71,56,37
Beitbridge,Wheat,1997,423410,16132,630,78.51063754,26,5172,6.855362875,64,53,38
Beitbridge,Yams,1997,424271,57179,630,71.14782585,24,5172,7.124571593,65,54,39
Beitbridge,Cassava,1998,425133,80569,630,79.1188943,26,4114,6.067302109,60,58,37
Beitbridge,Maize,1998,425994,16697,630,71.23690851,26,4114,6.432051512,86,39,43
Beitbridge,Plantains and others,1998,426855,126087,630,73.48655995,27,4114,6.253408852,90,50,44
Beitbridge,Potatoes,1998,427716,75177,630,77.17331847,27,4114,7.287318723,91,38,36
Beitbridge,"Rice, paddy",1998,428578,48419,630,80.94023552,24,4114,7.161865733,87,48,38
Beitbridge,Sorghum,1998,429439,7528,630,86.84264005,27,4114,6.065898283,72,41,36
Beitbridge,Soybeans,1998,430300,8204,630,70.95705996,27,4114,7.311077075,71,54,35
Beitbridge,Sweet potatoes,1998,431162,80590,630,79.79609448,23,4114,6.581693772,82,46,41
Beitbridge,Wheat,1998,432023,18951,630,73.96164569,26,4114,6.732826127,71,52,43
Beitbridge,Yams,1998,432884,48926,630,74.36794079,24,4114,6.014572075,80,43,43
Beitbridge,Cassava,1999,433745,102106,630,75.99987588,25,3056,6.663559451,77,55,43
Beitbridge,Maize,1999,434607,14817,630,73.65346838,23,3056,6.434610995,95,57,41
Beitbridge,Plantains and others,1999,435468,127273,630,89.05587886,27,3056,7.432768147,63,47,35
Beitbridge,Potatoes,1999,436329,91410,630,86.14290267,24,3056,6.987332927,93,43,38
Beitbridge,"Rice, paddy",1999,437191,39845,630,86.79261344,24,3056,6.718725189,87,44,43
Beitbridge,Sorghum,1999,438052,7775,630,88.07112278,24,3056,6.880204617,88,52,39
Beitbridge,Soybeans,1999,438913,8228,630,81.68688879,25,3056,6.86106911,90,39,37
Beitbridge,Sweet potatoes,1999,439774,105824,630,82.286484,24,3056,6.7693455,90,39,43
Beitbridge,Wheat,1999,440636,16534,630,73.81994896,27,3056,7.26158085,84,38,43
Beitbridge,Yams,1999,441497,92318,630,57.36469955,26,3056,7.261313694,91,21,26
Beitbridge,Cassava,2000,442358,69454,630,55.32222678,26,1998,7.235070264,107,21,26
Beitbridge,Maize,2000,443219,14400,630,52.88667115,26,1998,7.18915558,83,38,35
Beitbridge,Plantains and others,2000,444081,128571,630,56.18107663,24,1998,6.431899748,108,24,31
Beitbridge,Potatoes,2000,444942,61770,630,60.39523266,23,1998,6.42321105,116,28,34
Beitbridge,"Rice, paddy",2000,445803,37710,630,52.26994674,23,1998,6.869720196,116,23,25
Beitbridge,Sorghum,2000,446665,6656,630,50.40609436,23,1998,6.973839707,109,31,27
Beitbridge,Soybeans,2000,447526,8603,630,63.65861483,23,1998,7.184801627,89,25,34
Beitbridge,Sweet potatoes,2000,448387,88375,630,51.11044023,28,1998,6.351823783,118,18,32
Beitbridge,Wheat,2000,449248,15492,630,69.35161206,25,1998,6.392048018,111,32,34
Beitbridge,Yams,2000,450110,55641,630,55.55164819,27,1998,6.119892347,84,36,28
Beitbridge,Cassava,2001,450971,77681,630,52.50987966,26,1578,6.910823945,85,33,25
Beitbridge,Maize,2001,451832,17012,630,57.27927475,27,1578,6.501157208,99,15,27
Beitbridge,Plantains and others,2001,452694,121739,630,51.93952357,25,1578,7.027585559,81,30,31
Beitbridge,Potatoes,2001,453555,91596,630,55.99375012,27,1578,7.13411409,95,39,29
Beitbridge,"Rice, paddy",2001,454416,34091,630,62.26244581,25,1578,6.647765997,81,34,30
Beitbridge,Sorghum,2001,455277,8569,630,68.00096043,23,1578,6.703270635,80,15,28
Beitbridge,Soybeans,2001,456139,8608,630,52.95261751,27,1578,7.493191968,104,20,26
Beitbridge,Sweet potatoes,2001,457000,90000,630,60.5160021,23,1578,6.724688503,109,29,28
Beitbridge,Wheat,2001,457861,19890,630,57.53161469,25,1578,6.043485685,100,32,26
Beitbridge,Yams,2001,458722,78980,630,57.72920846,26,1578,7.101661011,100,24,28
Beitbridge,Cassava,2002,459584,73441,630,60.49244602,26,1578,7.466900683,83,21,28
Beitbridge,Maize,2002,460445,15126,630,51.29043632,26,1578,6.877799264,120,23,28
Beitbridge,Plantains and others,2002,461306,121739,630,62.65692638,24,1578,6.410992833,104,26,30
Beitbridge,Potatoes,2002,462168,77113,630,66.76090123,24,1578,7.393825704,108,33,31
Beitbridge,"Rice, paddy",2002,463029,34615,630,66.99765375,25,1578,7.482414225,91,25,26
Beitbridge,Sorghum,2002,463890,8010,630,52.89368299,27,1578,6.081172981,86,26,27
Beitbridge,Soybeans,2002,464751,8611,630,68.49299897,28,1578,6.516312148,98,18,27
Beitbridge,Sweet potatoes,2002,465613,85000,630,55.27564977,24,1578,6.043330951,111,27,31
Beitbridge,Wheat,2002,466474,21217,630,52.13864034,23,1578,6.959404135,84,39,35
Beitbridge,Yams,2002,467335,54886,630,51.29142534,25,1578,7.238109556,98,27,27
Beitbridge,Cassava,2004,468197,111000,630,64.72543073,24,1578,7.234258375,118,21,34
Beitbridge,Maize,2004,469058,19293,630,51.59100753,27,1578,6.691541233,103,27,31
Beitbridge,Plantains and others,2004,469919,123810,630,67.09608099,27,1578,6.809593554,82,24,33
Beitbridge,Potatoes,2004,470780,84401,630,60.76645256,27,1578,6.485761419,86,31,35
Beitbridge,"Rice, paddy",2004,471642,37280,630,58.45742907,28,1578,6.784460602,88,35,35
Beitbridge,Sorghum,2004,472503,5644,630,53.00366334,23,1578,7.167092586,84,27,29
Beitbridge,Soybeans,2004,473364,8607,630,54.30329632,24,1578,6.73410539,120,40,33
Beitbridge,Sweet potatoes,2004,474225,94116,630,64.10651528,23,1578,6.779984384,106,40,30
Beitbridge,Wheat,2004,475087,24827,630,55.83288958,26,1578,7.277422738,113,21,33
Beitbridge,Yams,2004,475948,83525,630,56.7685316,25,1578,7.21270048,117,34,25
Beitbridge,Cassava,2005,476809,91009,630,65.64381357,26,1578,7.487266991,80,30,25
Beitbridge,Maize,2005,477671,16405,630,66.02411187,24,1578,7.231166546,88,21,27
Beitbridge,Plantains and others,2005,478532,123810,630,62.1445102,26,1578,6.559817161,113,33,34
Beitbridge,Potatoes,2005,479393,200000,630,62.26594559,26,1578,6.979590627,87,23,28
Beitbridge,"Rice, paddy",2005,480254,39321,630,63.55324262,27,1578,6.779230041,113,15,29
Beitbridge,Sorghum,2005,481116,12230,630,61.03273481,26,1578,6.217974349,98,29,30
Beitbridge,Soybeans,2005,481977,8591,630,54.36976075,28,1578,7.205078785,97,29,27
Beitbridge,Sweet potatoes,2005,482838,109577,630,54.28617819,26,1578,6.854011265,85,35,32
Beitbridge,Wheat,2005,483700,23131,630,52.24226285,27,1578,6.246872394,82,29,35
Beitbridge,Yams,2005,484561,86683,630,55.7497332,27,1578,6.911066044,103,33,25
Beitbridge,Cassava,2006,485422,95856,630,61.26002598,28,1578,6.777417989,112,17,28
Beitbridge,Maize,2006,486283,17197,630,55.51673151,28,1578,6.273741983,99,19,33
Beitbridge,Plantains and others,2006,487145,121739,630,50.56339727,24,1578,6.906124587,120,20,34
Beitbridge,Potatoes,2006,488006,200000,630,57.93250202,25,1578,7.162802357,114,27,28
Beitbridge,"Rice, paddy",2006,488867,28062,630,54.41094079,28,1578,6.955787351,100,40,35
Beitbridge,Sorghum,2006,489728,8006,630,61.10935084,24,1578,6.971963169,108,35,25
Beitbridge,Soybeans,2006,490590,8265,630,67.37768353,24,1578,6.840927967,115,31,30
Beitbridge,Sweet potatoes,2006,491451,96701,630,68.66257977,26,1578,6.536676653,87,28,30
Beitbridge,Wheat,2006,492312,21875,630,53.57285558,24,1578,6.089443603,82,24,26
Beitbridge,Yams,2006,493174,95024,630,52.25738495,26,1578,7.456460375,94,26,27
Beitbridge,Cassava,2007,494035,74185,630,57.1621814,27,1578,6.759211911,87,28,35
Beitbridge,Maize,2007,494896,18132,630,58.50650238,26,1578,7.460174812,118,40,35
Beitbridge,Plantains and others,2007,495757,123810,630,57.88370456,25,1578,6.652642579,87,38,29
Beitbridge,Potatoes,2007,496619,200000,630,55.18792166,23,1578,6.026287448,92,40,30
Beitbridge,"Rice, paddy",2007,497480,28715,630,59.68849145,24,1578,6.074190142,97,22,26
Beitbridge,Sorghum,2007,498341,9474,630,69.94807345,24,1578,7.045543056,99,40,32
Beitbridge,Soybeans,2007,499203,8400,630,53.83876189,26,1578,6.993236001,89,28,33
Beitbridge,Sweet potatoes,2007,500064,132796,630,63.37479229,26,1578,6.726528895,112,39,29
Beitbridge,Wheat,2007,500925,30940,630,64.47858698,28,1578,6.937352845,111,28,26
Beitbridge,Yams,2007,501786,74649,630,62.67087838,26,1578,7.27905689,114,20,26
Beitbridge,Cassava,2008,502648,137358,630,67.96910852,28,1578,7.079850922,117,26,30
Beitbridge,Maize,2008,503509,13925,630,52.31098539,26,1578,6.136286518,111,29,31
Beitbridge,Plantains and others,2008,504370,124000,630,64.57578034,26,1578,6.505203696,119,30,28
Beitbridge,Potatoes,2008,505231,214815,630,54.15319242,25,1578,7.042089492,116,40,33
Beitbridge,"Rice, paddy",2008,506093,13076,630,68.4233391,27,1578,6.348337519,95,37,35
Beitbridge,Sorghum,2008,506954,5221,630,52.26311691,26,1578,7.432322234,86,40,33
Beitbridge,Soybeans,2008,507815,8160,630,67.06230539,23,1578,6.787658922,117,37,32
Beitbridge,Sweet potatoes,2008,508677,142515,630,68.44030686,24,1578,6.743417121,105,18,35
Beitbridge,Wheat,2008,509538,25845,630,68.48030408,25,1578,7.00733163,109,23,25
Beitbridge,Yams,2008,510399,75874,630,58.84880599,24,1578,7.303033217,80,18,31
Beitbridge,Cassava,2009,511260,116431,630,69.71184111,27,1578,6.861235184,101,31,26
Beitbridge,Maize,2009,512122,12943,630,50.50148528,27,1578,7.131435858,103,33,33
Beitbridge,Plantains and others,2009,512983,123077,630,56.46829641,25,1578,7.288211994,93,26,27
Beitbridge,Potatoes,2009,513844,191199,630,50.66687215,28,1578,6.983732393,104,35,28
Beitbridge,"Rice, paddy",2009,514706,19333,630,58.52534263,28,1578,6.172090205,116,36,25
Beitbridge,Sorghum,2009,515567,5717,630,57.56695719,27,1578,6.35118177,107,38,29
Beitbridge,Soybeans,2009,516428,7153,630,62.0183627,27,1578,6.908671379,101,33,33
Beitbridge,Sweet potatoes,2009,517289,132895,630,52.97841162,23,1578,6.766184468,107,31,31
Beitbridge,Wheat,2009,518151,16665,630,65.44340921,24,1578,6.392791654,99,16,30
Beitbridge,Yams,2009,519012,45170,630,55.196224,27,1578,6.348316257,103,40,30
Beitbridge,Cassava,2010,519873,52521,630,62.88179198,28,1578,6.123796057,118,31,34
Beitbridge,Maize,2010,520734,17251,630,57.04151119,26,1578,7.428523634,106,21,35
Beitbridge,Plantains and others,2010,521596,125000,630,50.04557009,23,1578,6.020947179,116,38,34
Beitbridge,Potatoes,2010,522457,224279,630,53.74144743,25,1578,6.334610249,97,35,26
Beitbridge,"Rice, paddy",2010,523318,42384,630,66.4132686,27,1578,6.78006386,107,34,32
Beitbridge,Sorghum,2010,524180,7267,630,56.63636248,27,1578,6.086922359,99,15,27
Beitbridge,Soybeans,2010,525041,9500,630,67.22512329,24,1578,6.362607851,118,33,30
Beitbridge,Sweet potatoes,2010,525902,99739,630,52.12739421,26,1578,6.758792552,117,32,34
Beitbridge,Wheat,2010,526763,31991,630,60.39647474,24,1578,6.779832611,104,18,30
Beitbridge,Yams,2010,527625,65645,630,82.00274423,21,1578,6.502985292,90,42,43
Beitbridge,Cassava,2011,528486,112309,630,80.31964408,22,1578,7.038096361,85,58,41
Beitbridge,Maize,2011,529347,15840,630,82.3207629,23,1578,7.840207144,60,55,44
Beitbridge,Plantains and others,2011,530209,124000,630,80.15836264,26,1578,6.980400905,74,35,40
Beitbridge,Potatoes,2011,531070,191690,630,81.60487287,20,1578,7.628472891,78,42,42
Beitbridge,"Rice, paddy",2011,531931,39676,630,83.37011772,23,1578,7.073453503,69,37,42
Beitbridge,Sorghum,2011,532792,6291,630,82.63941394,23,1578,5.70080568,69,55,38
Beitbridge,Soybeans,2011,533654,12578,630,82.89408619,20,1578,5.718627178,94,53,40
Beitbridge,Sweet potatoes,2011,534515,122689,630,83.5352163,25,1578,6.685346424,89,54,38
Beitbridge,Wheat,2011,535376,20415,630,83.03322691,23,1578,6.336253525,68,58,38
Beitbridge,Yams,2011,536237,91154,630,81.41753846,27,1578,5.386167788,91,53,40
Beitbridge,Cassava,2012,537099,127273,630,81.45061596,24,1578,7.50283396,90,46,42
Beitbridge,Maize,2012,537960,17366,630,80.88684822,27,1578,5.108681786,78,58,44
Beitbridge,Plantains and others,2012,538821,120000,630,82.05687182,24,1578,6.98435366,93,56,36
Beitbridge,Potatoes,2012,539683,203389,630,80.66385045,26,1578,6.94801983,94,50,37
Beitbridge,"Rice, paddy",2012,540544,46643,630,80.30025587,24,1578,7.042299069,60,48,39
Beitbridge,Sorghum,2012,541405,7445,630,82.7883708,22,1578,6.249050656,85,38,41
Beitbridge,Soybeans,2012,542266,14997,630,80.41817957,24,1578,6.970859754,91,35,39
Beitbridge,Sweet potatoes,2012,543128,128346,630,80.1923008,22,1578,5.953933276,77,38,36
Beitbridge,Wheat,2012,543989,29720,630,83.58760316,24,1578,5.85393208,88,35,40
Beitbridge,Yams,2012,544850,116053,630,80.47476396,21,1578,6.442475375,89,45,36
Beitbridge,Cassava,2013,545712,142470,630,83.11713476,25,1578,5.070175667,76,40,43
Beitbridge,Maize,2013,546573,16922,630,80.97384195,22,1578,6.012632591,67,59,41
Beitbridge,Plantains and others,2013,547434,119231,630,82.67839517,21,1578,6.254028451,83,41,43
Beitbridge,Potatoes,2013,548295,144262,630,81.33265073,23,1578,7.375482851,98,47,37
Beitbridge,"Rice, paddy",2013,549157,39955,630,80.52389148,25,1578,7.778915154,66,53,41
Beitbridge,Sorghum,2013,550018,7550,630,84.04403589,26,1578,6.286500176,97,59,43
Beitbridge,Soybeans,2013,550879,12231,630,80.54498576,25,1578,7.070959995,97,50,41
Beitbridge,Sweet potatoes,2013,551740,124706,630,84.49774397,21,1578,6.244841491,60,49,44
Beitbridge,Wheat,2013,552602,27602,630,80.64416466,22,1578,6.043304899,84,51,35
Beitbridge,Yams,2013,553463,135962,630,84.94375962,21,1578,5.824709117,73,57,41
Beitbridge,Potatoes,1992,554324,120475,641,80.33127223,22,1005,6.357389366,92,35,40
Beitbridge,Wheat,1992,555186,25848,641,82.73685569,25,1005,6.364134968,85,37,39
Beitbridge,Potatoes,1993,556047,145006,641,81.63895217,20,476,5.01450727,98,53,38
Beitbridge,Wheat,1993,556908,20006,641,83.88266234,26,476,6.149410611,88,54,44
Beitbridge,Potatoes,1994,557769,129963,641,82.1480873,27,294,5.950660556,95,55,42
Beitbridge,Wheat,1994,558631,21078,641,81.17734011,27,294,5.960370061,99,57,35
Beitbridge,Potatoes,1995,559492,114701,641,83.15250801,24,358,5.561398642,95,39,36
Beitbridge,Wheat,1995,560353,22235,641,82.95221726,21,358,7.416245107,60,43,44
Beitbridge,Potatoes,1996,561215,137471,641,83.7287574,24,361,5.583370042,63,44,41
Beitbridge,Wheat,1996,562076,23961,641,82.06719137,23,361,6.430010215,62,42,36
Beitbridge,Potatoes,1997,562937,135948,641,83.52842314,26,334,5.534878156,64,45,43
Beitbridge,Wheat,1997,563798,25909,641,80.14509262,26,334,6.903985986,83,60,36
Beitbridge,Potatoes,1998,564660,118044,641,84.81360127,24,369,6.271478838,82,40,40
Beitbridge,Wheat,1998,565521,25533,641,82.36698992,26,369,7.224285503,85,52,45
Beitbridge,Potatoes,1999,566382,158782,641,80.52586088,25,326.86,6.13428721,91,35,38
Beitbridge,Wheat,1999,567243,24103,641,84.47963372,25,326.86,5.206373153,76,49,42
Beitbridge,Potatoes,2000,568105,145634,641,84.59201843,23,284.72,7.782051313,74,39,38
Beitbridge,Wheat,2000,568966,27034,641,80.70960551,22,284.72,7.062779015,79,43,39
Beitbridge,Potatoes,2001,569827,111670,641,80.41363018,25,367.4,7.730367824,88,55,45
Beitbridge,Wheat,2001,570689,27080,641,83.06310136,23,367.4,5.286203711,60,36,43
Beitbridge,Potatoes,2002,571550,143358,641,80.3477562,20,335.31,6.766240045,76,60,39
Beitbridge,Wheat,2002,572411,33844,641,82.22572988,24,335.31,7.382762603,93,56,42
Beitbridge,Potatoes,2004,573272,128507,641,81.89918197,22,594.46,5.658169482,65,60,43
Beitbridge,Wheat,2004,574134,29423,641,83.83625819,26,594.46,5.543360238,95,52,36
Beitbridge,Potatoes,2005,574995,145942,641,84.79352417,23,723.54,6.215109715,75,38,39
